1392	Джек Финней	\N	\N	\N	2024-04-14 10:19:01.32056	\N
1393	Патриция Резник	\N	\N	\N	2024-04-14 10:19:01.355323	\N
1394	Джек Розенталь	\N	\N	\N	2024-04-14 10:19:29.862484	\N
1395	Барбра Стрейзанд	\N	\N	\N	2024-04-14 10:19:29.896673	\N
1396	Исаак Башевис-Зингер	\N	\N	\N	2024-04-14 10:19:29.931637	\N
1397	Эдгар Лоуренс Доктороу	\N	\N	\N	2024-04-14 10:19:59.051551	\N
1398	Майкл Уэллер	\N	\N	\N	2024-04-14 10:20:29.016031	\N
1399	Генрих фон Клейст	\N	\N	\N	2024-04-14 10:20:29.050567	\N
1400	Рик Наткин	\N	\N	\N	2024-04-14 10:20:59.168763	\N
1401	Уиллард Хайк	\N	\N	\N	2024-04-14 10:21:28.24674	\N
1402	Глория Кац	\N	\N	\N	2024-04-14 10:21:28.279567	\N
1403	Мюррэй Ти Блум	\N	\N	\N	2024-04-14 10:21:55.76263	\N
1404	Дэвид Шейбер	\N	\N	\N	2024-04-14 10:21:55.79777	\N
1405	Роджер Л. Саймон	\N	\N	\N	2024-04-14 10:22:27.630063	\N
1406	Лори Крэйг	\N	\N	\N	2024-04-14 10:22:59.528665	\N
1407	Дженнифер Хит	\N	\N	\N	2024-04-14 10:22:59.584698	\N
1408	Мишель Дж. Вулф	\N	\N	\N	2024-04-14 10:22:59.618671	\N
1409	Гэйл Карсон Ливайн	\N	\N	\N	2024-04-14 10:22:59.653508	\N
1410	Джек Мур	\N	\N	\N	2024-04-14 10:23:17.186743	\N
1411	Джефф Ричи	\N	\N	\N	2024-04-14 10:23:17.220076	\N
1412	Джеймс Робинсон	\N	\N	\N	2024-04-14 10:23:46.745579	\N
1413	Скотт Файастоун	\N	\N	\N	2024-04-14 10:23:59.722818	\N
1414	Тим Роббинс	\N	\N	\N	2024-04-14 10:24:27.651967	\N
1415	Вера Чэпман	\N	\N	\N	2024-04-14 10:24:54.231667	\N
1416	Кирк де Микко	\N	\N	\N	2024-04-14 10:24:54.264934	\N
1417	Уильям Шифрин	\N	\N	\N	2024-04-14 10:24:54.29788	\N
1418	Жаклин Фезер	\N	\N	\N	2024-04-14 10:24:54.332105	\N
1419	Дэвид Сайдлер	\N	\N	\N	2024-04-14 10:24:54.365729	\N
1420	Дэвид Класс	\N	\N	\N	2024-04-14 10:25:20.771144	\N
1421	Джералд Сеймур	\N	\N	\N	2024-04-14 10:25:49.626484	\N
1422	Николас Мейер	\N	\N	\N	2024-04-14 10:25:49.659602	\N
1423	Энн-Мари Мартин	\N	\N	\N	2024-04-14 10:26:45.775403	\N
1424	Рон Яновер	\N	\N	\N	2024-04-14 10:27:15.814082	\N
1425	Марк Гельдман	\N	\N	\N	2024-04-14 10:27:15.847376	\N
1426	Рональд Яновер	\N	\N	\N	2024-04-14 10:27:15.890256	\N
1427	Дж.Д. Шапиро	\N	\N	\N	2024-04-14 10:27:56.901889	\N
1428	Ивэн Чандлер	\N	\N	\N	2024-04-14 10:27:56.935753	\N
1429	Алан Шапиро	\N	\N	\N	2024-04-14 10:28:24.133416	\N
1430	Брэм Стокер	\N	\N	\N	2024-04-14 10:28:51.047298	\N
1431	Джеймс В. Харт	\N	\N	\N	2024-04-14 10:28:51.080627	\N
1432	Ли Дрисдейл	\N	\N	\N	2024-04-14 10:29:17.676343	\N
1433	Джим Абрахамс	\N	\N	\N	2024-04-14 10:29:44.309271	\N
1434	Пэт Профт	\N	\N	\N	2024-04-14 10:29:44.344355	\N
1435	Том Круз	\N	\N	\N	2024-04-14 10:30:13.019637	\N
1436	Джон Мортимер	\N	\N	\N	2024-04-14 10:31:00.561506	\N
1437	Владимир Набоков	\N	\N	\N	2024-04-14 10:31:00.594509	\N
1438	Крис Брайант	\N	\N	\N	2024-04-14 10:31:12.631281	\N
1439	Дэвид Эдгар	\N	\N	\N	2024-04-14 10:31:12.663883	\N
1440	Кэтлин Роуэлл	\N	\N	\N	2024-04-14 10:31:21.038956	\N
1441	С.Э. Хинтон	\N	\N	\N	2024-04-14 10:31:21.076062	\N
1442	Ллойд Фонвиелл	\N	\N	\N	2024-04-14 10:31:35.488365	\N
1443	Ник Кон	\N	\N	\N	2024-04-14 10:31:45.714143	\N
1444	Сильвестр Сталлоне	\N	\N	\N	2024-04-14 10:31:45.748542	\N
1445	Норман Уэкслер	\N	\N	\N	2024-04-14 10:31:45.783218	\N
1446	Роберт Борис	\N	\N	\N	2024-04-14 10:31:59.279274	\N
1447	Уильям А. Леви	\N	\N	\N	2024-04-14 10:32:09.510029	\N
1448	Лорин Дрейфусс	\N	\N	\N	2024-04-14 10:32:09.544054	\N
1449	Джулиан Митчелл	\N	\N	\N	2024-04-14 10:32:23.457773	\N
1450	Дэн Мирвиш	\N	\N	\N	2024-04-14 10:32:34.134698	\N
1451	Лоуренс А. Мэддокс	\N	\N	\N	2024-04-14 10:32:34.167314	\N
1452	Коди Джэррет	\N	\N	\N	2024-04-14 10:33:01.527138	\N
1453	Ли Мэдсен	\N	\N	\N	2024-04-14 10:33:16.338772	\N
1454	Лаки Макки	\N	\N	\N	2024-04-14 10:33:38.018129	\N
1455	Дрю Хэммонд	\N	\N	\N	2024-04-14 10:34:04.567541	\N
1456	Джеймс Мерендино	\N	\N	\N	2024-04-14 10:34:04.602568	\N
1457	Ричард Мэтисон	\N	\N	\N	2024-04-14 10:34:23.223017	\N
1458	Рэнди Редроуд	\N	\N	\N	2024-04-14 10:34:28.558401	\N
1459	Г.Б. Галицки	\N	\N	\N	2024-04-14 10:34:51.561579	\N
1460	Питер Камерон	\N	\N	\N	2024-04-14 10:35:08.026287	\N
1461	Брайан Скит	\N	\N	\N	2024-04-14 10:35:08.060992	\N
1462	Джеймс Руссо	\N	\N	\N	2024-04-14 10:35:21.453831	\N
1463	Стивен Пол	\N	\N	\N	2024-04-14 10:35:46.312187	\N
1464	Франциска Матос	\N	\N	\N	2024-04-14 10:35:46.345118	\N
1465	Роберт Грасмер	\N	\N	\N	2024-04-14 10:35:46.378795	\N
1466	Грег Майкл	\N	\N	\N	2024-04-14 10:35:46.423244	\N
1467	Кьяра Барзини	\N	\N	\N	2024-04-14 10:36:07.56065	\N
1468	Андреа Барзини	\N	\N	\N	2024-04-14 10:36:07.595523	\N
1469	Маттео Барзини	\N	\N	\N	2024-04-14 10:36:07.637351	\N
1470	Джордж Миллер	\N	\N	\N	2024-04-14 10:36:12.037405	\N
1471	Джуди Моррис	\N	\N	\N	2024-04-14 10:36:12.070533	\N
1472	Марк Лампрелл	\N	\N	\N	2024-04-14 10:36:12.104143	\N
1473	Дик Кинг-Смит	\N	\N	\N	2024-04-14 10:36:12.139123	\N
1474	Кеннет Дж. Холл	\N	\N	\N	2024-04-14 10:36:29.700946	\N
1475	Джон Ирвинг	\N	\N	\N	2024-04-14 10:36:34.345341	\N
1476	Солейл Мун Фрай	\N	\N	\N	2024-04-14 10:36:43.926887	\N
1477	Меено Пелусе	\N	\N	\N	2024-04-14 10:36:43.961898	\N
1478	Макс Майерс	\N	\N	\N	2024-04-14 10:36:55.284835	\N
1479	Кип Кениг	\N	\N	\N	2024-04-14 10:37:08.144344	\N
1480	Дж.С. Кардоне	\N	\N	\N	2024-04-14 10:37:13.530818	\N
1481	Пол Мариус	\N	\N	\N	2024-04-14 10:37:31.377416	\N
1482	Джинн Лукас	\N	\N	\N	2024-04-14 10:37:49.278086	\N
1483	Грегг Араки	\N	\N	\N	2024-04-14 10:37:56.079002	\N
1484	Чарльз МакКэрри	\N	\N	\N	2024-04-14 10:38:14.056322	\N
1485	Ричард Брукс	\N	\N	\N	2024-04-14 10:38:14.090887	\N
1486	Дин Девлин	\N	\N	\N	2024-04-14 10:38:18.847327	\N
1487	Роланд Эммерих	\N	\N	\N	2024-04-14 10:38:18.882303	\N
1488	Томас Хантер	\N	\N	\N	2024-04-14 10:38:37.499114	\N
1489	Питер Пауэлл	\N	\N	\N	2024-04-14 10:38:37.532177	\N
1490	Дэвид Эмброуз	\N	\N	\N	2024-04-14 10:38:37.567559	\N
1491	Джерри Дэвис	\N	\N	\N	2024-04-14 10:38:37.604895	\N
1492	Джимми Сэнгстер	\N	\N	\N	2024-04-14 10:39:00.772002	\N
1493	Патрик Тилли	\N	\N	\N	2024-04-14 10:39:00.803377	\N
1494	Пол Вилер	\N	\N	\N	2024-04-14 10:39:00.837377	\N
1495	Джон Морицугу	\N	\N	\N	2024-04-14 10:39:01.381426	\N
1496	Артур Херцог III	\N	\N	\N	2024-04-14 10:39:12.894015	\N
1497	Харольд Роббинс	\N	\N	\N	2024-04-14 10:39:36.769811	\N
1498	Уильям Баст	\N	\N	\N	2024-04-14 10:39:36.803578	\N
1499	Куинтон Пиплз	\N	\N	\N	2024-04-14 10:39:37.354396	\N
1500	Стив Шэган	\N	\N	\N	2024-04-14 10:39:58.917865	\N
1501	Дэвид Батлер	\N	\N	\N	2024-04-14 10:39:58.952749	\N
1502	Гордон Томас	\N	\N	\N	2024-04-14 10:39:58.985885	\N
1503	Макс Морган Уиттс	\N	\N	\N	2024-04-14 10:39:59.020888	\N
1504	Алан Грушка	\N	\N	\N	2024-04-14 10:39:59.683403	\N
1505	Ричард Сквайр	\N	\N	\N	2024-04-14 10:40:14.903484	\N
1506	Айра Левин	\N	\N	\N	2024-04-14 10:40:22.99483	\N
1507	Филипп Лабро	\N	\N	\N	2024-04-14 10:40:41.235943	\N
1508	Жак Ланзманн	\N	\N	\N	2024-04-14 10:40:41.268775	\N
1509	Орен Сэфди	\N	\N	\N	2024-04-14 10:40:53.486671	\N
1510	Джордан Криттенден	\N	\N	\N	2024-04-14 10:41:04.50075	\N
1511	Дафна Кэстнер	\N	\N	\N	2024-04-14 10:41:10.407992	\N
1512	Рон Хансен	\N	\N	\N	2024-04-14 10:41:21.278977	\N
1513	Лэйн Слейт	\N	\N	\N	2024-04-14 10:41:29.306319	\N
1514	Рон Шелтон	\N	\N	\N	2024-04-14 10:41:43.961979	\N
1515	Роберт Раделсон	\N	\N	\N	2024-04-14 10:41:47.031235	\N
1516	Гарри Лоутон	\N	\N	\N	2024-04-14 10:42:09.232414	\N
1517	Абрахам Полонски	\N	\N	\N	2024-04-14 10:42:09.266168	\N
1518	Фил Олден Робинсон	\N	\N	\N	2024-04-14 10:42:28.690361	\N
1519	Лоуренс Ласкер	\N	\N	\N	2024-04-14 10:42:28.725635	\N
1520	Уолтер Ф. Паркс	\N	\N	\N	2024-04-14 10:42:28.758036	\N
1521	Джин Р. Кирни	\N	\N	\N	2024-04-14 10:42:30.303245	\N
1522	Кёртис Харрингтон	\N	\N	\N	2024-04-14 10:42:30.338109	\N
1523	Джордж Эдвардс	\N	\N	\N	2024-04-14 10:42:30.373029	\N
1524	Мег Кэздан	\N	\N	\N	2024-04-14 10:42:51.589789	\N
1525	Джон Фуриа	\N	\N	\N	2024-04-14 10:42:52.154358	\N
1526	Сэлли Бенсон	\N	\N	\N	2024-04-14 10:42:52.188501	\N
1527	Майкл Блейк	\N	\N	\N	2024-04-14 10:43:14.064152	\N
1528	Эван Хантер	\N	\N	\N	2024-04-14 10:43:16.176199	\N
1529	Мишель Гондри	\N	\N	\N	2024-04-14 10:43:55.030492	\N
1530	Лоуренс Коннер	\N	\N	\N	2024-04-14 10:44:20.893978	\N
1531	Марк Розенталь	\N	\N	\N	2024-04-14 10:44:20.928746	\N
1532	Джордж Уинг	\N	\N	\N	2024-04-14 10:44:22.207074	\N
1533	Базз Биссинджер	\N	\N	\N	2024-04-14 10:44:44.340649	\N
1534	Ларри Дойл	\N	\N	\N	2024-04-14 10:45:07.635028	\N
1535	Роб Перез	\N	\N	\N	2024-04-14 10:45:31.63346	\N
1536	Том Грин	\N	\N	\N	2024-04-14 10:45:33.129477	\N
1537	Дерек Харви	\N	\N	\N	2024-04-14 10:45:33.164907	\N
1538	Алан Вэйд	\N	\N	\N	2024-04-14 10:45:46.122539	\N
1539	Тим Сэндлин	\N	\N	\N	2024-04-14 10:45:57.200959	\N
1540	Джереми Стейн	\N	\N	\N	2024-04-14 10:46:10.987165	\N
1541	Эбби Кон	\N	\N	\N	2024-04-14 10:46:22.115846	\N
1542	Марк Силверштейн	\N	\N	\N	2024-04-14 10:46:22.149826	\N
1543	Джона Раскин	\N	\N	\N	2024-04-14 10:46:35.703496	\N
1544	Стивен Джилленхол	\N	\N	\N	2024-04-14 10:46:35.739853	\N
1545	Николас Казан	\N	\N	\N	2024-04-14 10:46:35.772272	\N
1546	Мэри МакГарри Моррис	\N	\N	\N	2024-04-14 10:47:00.496694	\N
1547	Наоми Фонер	\N	\N	\N	2024-04-14 10:47:00.531624	\N
1548	Энди Теннант	\N	\N	\N	2024-04-14 10:47:11.032456	\N
1549	Рик Паркс	\N	\N	\N	2024-04-14 10:47:11.065446	\N
1550	Шарль Перро	\N	\N	\N	2024-04-14 10:47:11.099785	\N
1551	Грэм Свифт	\N	\N	\N	2024-04-14 10:47:24.752998	\N
1552	Питер Принц	\N	\N	\N	2024-04-14 10:47:24.788313	\N
1553	Тим Херлихи	\N	\N	\N	2024-04-14 10:47:34.847651	\N
1554	Адам Парк	\N	\N	\N	2024-04-14 10:47:58.043387	\N
1555	Джеффри Начманофф	\N	\N	\N	2024-04-14 10:47:59.467513	\N
1556	Арт Эдлер Браун	\N	\N	\N	2024-04-14 10:48:21.350317	\N
1557	Трэйси Фрэйм	\N	\N	\N	2024-04-14 10:48:21.383144	\N
1558	Кевин Уильямсон	\N	\N	\N	2024-04-14 10:48:47.724967	\N
1559	Гомер Х. Хикэм мл.	\N	\N	\N	2024-04-14 10:49:00.617482	\N
1560	Фрэнк Диз	\N	\N	\N	2024-04-14 10:49:24.179891	\N
1561	Ли Бэчлер	\N	\N	\N	2024-04-14 10:49:35.62008	\N
1562	Джанет Скотт Бэчлер	\N	\N	\N	2024-04-14 10:49:35.653012	\N
1563	Дэвид Робинсон	\N	\N	\N	2024-04-14 10:49:47.737247	\N
1564	Чарльз Чаплин	\N	\N	\N	2024-04-14 10:49:47.769178	\N
1565	Диана Хоукинс	\N	\N	\N	2024-04-14 10:49:47.802937	\N
1566	Брайан Форбс	\N	\N	\N	2024-04-14 10:49:47.847583	\N
1567	Пола Милн	\N	\N	\N	2024-04-14 10:50:02.440302	\N
1568	Джош Эванс	\N	\N	\N	2024-04-14 10:50:41.995909	\N
1569	Альберт С. Радди	\N	\N	\N	2024-04-14 10:51:07.530778	\N
1570	Чарльз Финч	\N	\N	\N	2024-04-14 10:51:07.563382	\N
1571	Грэй Фредериксон	\N	\N	\N	2024-04-14 10:51:07.599192	\N
1572	Кен Фридман	\N	\N	\N	2024-04-14 10:51:07.632655	\N
1573	Иоланда Тернер	\N	\N	\N	2024-04-14 10:51:07.667946	\N
1574	Бонни Тернер	\N	\N	\N	2024-04-14 10:51:35.09924	\N
1575	Терри Тернер	\N	\N	\N	2024-04-14 10:51:35.133298	\N
1576	Патрик Хигсмит	\N	\N	\N	2024-04-14 10:52:02.766915	\N
1577	Ави Нешер	\N	\N	\N	2024-04-14 10:52:02.802394	\N
1578	Ричард Данус	\N	\N	\N	2024-04-14 10:52:24.747151	\N
1579	Мэттью Брайт	\N	\N	\N	2024-04-14 10:52:46.634219	\N
1580	Энтони Хикокс	\N	\N	\N	2024-04-14 10:52:59.349406	\N
1581	Мелисса Годдар	\N	\N	\N	2024-04-14 10:53:25.652782	\N
1582	Энди Рубен	\N	\N	\N	2024-04-14 10:53:25.685446	\N
1583	Кэтт Ши	\N	\N	\N	2024-04-14 10:53:25.719556	\N
1584	Джозеф Минион	\N	\N	\N	2024-04-14 10:53:52.190033	\N
1585	Теодор Гершуни	\N	\N	\N	2024-04-14 10:54:17.56924	\N
1586	Томми Ли Уоллес	\N	\N	\N	2024-04-14 10:54:17.59247	\N
1587	Алан Дж. Пакула	\N	\N	\N	2024-04-14 10:54:42.255476	\N
